0.01	779.063622789	2.14545474907e-06
0.010476	785.11817995	1.72481415912e-06
0.010975	787.239784684	5.38226723204e-07
0.011498	790.997893242	2.75046512781e-06
0.012045	791.972647808	3.48627881362e-08
0.012619	795.012782081	5.05983967129e-07
0.013219	799.291024215	8.12172293305e-07
0.013849	802.409963867	5.06626059543e-07
0.014508	805.673935717	1.34555722409e-06
0.015199	811.473558395	4.58953873299e-07
0.015923	812.538957051	3.2717872942e-07
0.016681	816.183202513	4.50458499892e-07
0.017475	819.188120132	1.37543287925e-06
0.018307	821.929858717	6.18613366472e-07
0.019179	827.954525133	1.35268902379e-07
0.020092	831.798016032	8.79292161506e-07
0.021049	836.711568994	7.11750767617e-07
0.022051	840.965322851	9.36281911018e-07
0.023101	846.165211951	1.2656781492e-07
0.024201	850.034916647	2.32139811046e-07
0.025354	856.12075014	5.91632423265e-07
0.026561	860.469070688	4.79776189193e-07
0.027826	867.130632254	6.65053542117e-07
0.029151	872.076025013	9.30263668525e-08
0.030539	877.432808215	2.00286831383e-07
0.031993	881.878296935	1.47064161381e-07
0.033516	887.601931474	1.91542724578e-07
0.035112	892.208067295	6.43618287586e-07
0.036784	895.660079496	1.08955995436e-07
0.038535	898.9028271	3.61012578687e-07
0.04037	901.875786026	3.32629401674e-07
0.042292	905.767671948	4.89262292406e-07
0.044306	909.017888178	7.90871129053e-07
0.046416	910.468646906	2.38060854411e-07
0.048626	911.444295219	8.32524269079e-07
0.050941	912.955982292	6.57166215276e-07
0.053367	913.012896197	7.82021623845e-07
0.055908	913.356757351	1.40024095142e-07
0.05857	912.383630865	6.67803078963e-07
0.061359	910.449248437	6.85332583384e-08
0.064281	908.499219953	1.36212384476e-08
0.067342	906.234383592	2.45959356879e-08
0.070548	902.411296233	2.66508969495e-07
0.073907	897.465563963	8.90953048842e-07
0.077426	891.816991518	9.07491891515e-07
0.081113	884.576310757	6.88269939153e-08
0.084975	875.684699959	3.49732105617e-07
0.089022	865.800095511	3.01123649347e-07
0.09326	854.791382868	1.02376100379e-06
0.097701	840.891138433	1.14990010984e-06
0.102353	825.973166095	9.63662984474e-07
0.107227	809.392568511	1.97671508385e-06
0.112332	792.331713826	9.51740103992e-07
0.117681	772.562795061	1.31006759218e-05
0.123285	752.632518677	2.48819004216e-05
0.129155	730.532284415	3.3421635014e-05
0.135305	708.212720363	5.94925285117e-05
0.141747	684.690382478	0.000155536856261
0.148497	659.16358253	0.000213201648235
0.155568	630.254172436	0.000205913064168
0.162975	598.771765268	0.000140459767071
0.170735	562.066451527	0.000109237440416
0.178865	516.79685633	1.5063618772e-05
0.187382	455.937491849	0.00160217634631
0.196304	380.919803731	0.00342846659434
0.205651	292.226046199	0.000800550243196
0.215443	222.336012251	0.00115005416093
0.225702	167.145154411	0.0119013588709
0.236449	124.500438598	0.0514157089407
0.247708	87.6401526517	0.0885610666533
0.259502	53.9246913029	0.114253474914
0.271859	26.699967499	0.181698707204
0.284804	13.1141464498	0.448402557777
0.298365	11.236858527	0.537100924599
0.312572	10.7425048582	0.594426620209
0.327455	10.3561201395	0.6429790475
0.343047	10.038078012	0.683826861445
0.359381	9.77944649561	0.718332452771
0.376494	9.56286735544	0.747850807597
0.394421	9.38281126452	0.773365792554
0.413201	9.23190415453	0.795710233948
0.432876	9.10342072955	0.815432455818
0.453488	8.9974735105	0.832936731253
0.475081	8.90567609297	0.848608109565
0.497702	8.827404654	0.862616084795
0.521401	8.7615013353	0.875199418297
0.546228	8.70277889732	0.886559426366
0.572237	8.65231824302	0.896760157221
0.599484	8.60909050348	0.90597604382
0.628029	8.57017437031	0.91437051355
0.657933	8.53495698735	0.921983241617
0.689261	8.50411666109	0.928871138874
0.722081	8.47654105099	0.935203116541
0.756463	8.45060009449	0.941063400049
0.792483	8.42663542868	0.946416996749
0.830218	8.40522387519	0.951331955324
0.869749	8.38541481293	0.955948546517
0.911163	8.3664063595	0.960302540413
0.954548	8.34842831955	0.964336426606
1	8.33187365902	0.968046136105
